-1.207528	7.563311	-8.057101	17.078536
-9.800930	-9.475689	-2.991864	89.574406
-0.283964	-8.858477	-5.887573	-2.890269
1.895410	-8.918542	8.545744	-13.871707
-5.687718	7.923872	5.521390	34.752616
6.620698	2.855483	-7.455190	54.144309
4.073631	-7.433315	-9.997410	19.158564
9.458127	4.168214	6.312927	87.311457
-9.762996	5.564049	2.517495	98.362652
-9.618484	2.772372	2.960456	92.327153
7.256737	-3.582086	8.287975	40.790171
-9.809477	6.757626	-3.167698	106.151169
-4.765628	-9.172238	5.635300	7.903668
-2.350259	7.024963	4.248105	8.300575
9.110689	6.904852	2.888340	87.021157
9.080338	7.772026	-2.755088	92.979657
0.244090	-3.883698	-8.842600	5.018482
-6.598712	-2.491096	-9.471505	50.523409
3.110546	9.396392	-4.374974	23.446861
-3.087206	-3.260981	-6.667925	12.937785
1.348076	1.807440	2.995399	0.629350
4.225526	5.839482	-0.983762	24.678311
-5.210327	1.248195	7.259322	21.136382
-3.136349	1.920581	4.478024	7.279243
-3.926301	-5.820937	0.064543	9.530363
8.255180	8.922134	-6.649912	83.720051
-5.475199	4.941583	-1.130593	36.049979
7.576325	-2.028796	8.634346	46.737552
-3.813253	-6.140034	3.539095	4.861772
5.534775	-6.482417	3.047284	21.104038
6.634465	6.772753	-5.094243	55.883119
-2.937463	1.032683	-8.067729	17.729101
-7.126212	0.518973	-6.617950	57.919819
9.549065	8.919096	-9.612712	109.716456
2.187982	3.393558	3.643543	4.537279
7.145612	-8.944400	7.297903	34.817462
-7.947694	1.911330	-2.879066	67.956239
2.304913	-0.424957	7.666784	-2.779116
-8.794324	2.885174	-9.069725	89.295038
-6.514783	-7.348897	-2.398842	37.492341
-2.817136	-5.247266	9.562034	-6.873042
0.935080	1.581797	8.648391	-6.192220
-3.620368	8.979176	3.313690	18.772553
1.947256	0.356894	7.722905	-3.574204
7.868871	5.507808	8.854077	58.572861
-2.717230	-8.350726	3.468488	-4.435875
3.408058	-1.814962	9.613025	0.186870
7.505800	-7.322814	-0.558635	49.572857
-6.539739	7.205225	-7.247086	57.220501
8.928038	-6.405545	3.591195	69.713128
-6.521653	7.692936	-8.600087	58.824979
-6.426815	-2.884445	8.585758	29.833754
1.125548	-7.056877	-2.568577	-3.221442
-4.067858	-6.140041	4.245047	6.162380
-7.525347	4.684527	-2.418914	63.734288
6.287397	-5.028495	1.525982	32.976891
-1.355209	-9.819528	-8.775475	0.792538
-6.152541	-8.475328	-3.693880	33.072316
2.144279	1.506560	1.360117	4.744374
-1.710595	1.165150	2.339309	1.751978
0.474555	7.548349	1.987814	5.785737
-8.713721	7.504038	1.310327	82.122645
6.595844	-7.743938	3.927628	31.833588
-7.109348	-6.591390	-3.191597	47.143039
5.826404	-8.278823	2.732950	22.935211
-0.722437	-3.282480	8.286183	-11.046747
5.458011	-7.159734	-4.629058	27.259213
0.153553	-9.738754	7.109984	-16.825160
-0.163975	-0.697959	7.085233	-7.756304
9.006810	-8.799292	-1.420735	73.744074
-2.079002	7.395536	3.684776	8.033008
8.440065	9.770345	7.322868	73.682182
7.534819	8.787526	-7.373753	72.934779
-1.153346	-9.148771	-9.951425	2.132860
8.253345	-9.666925	2.589240	55.861539
4.111206	-0.392144	-7.986663	24.496535
-7.283837	-5.578586	-5.575697	53.051397
5.599622	-0.542373	1.540270	29.273127
-4.102107	1.317070	-7.814239	25.958588
-8.318634	-0.879680	-3.269976	71.589969
4.764293	-1.168678	8.760515	12.769293
-6.943098	-0.977025	6.948917	40.280672
-4.204641	1.036168	6.859067	11.856109
-0.095851	-2.418521	6.691222	-9.100555
-0.568818	-3.813242	-0.525536	-2.964152
-9.372445	2.141472	1.420876	88.563316
3.851752	2.168077	7.938956	9.065111
-0.224049	2.612180	-8.377344	11.039722
4.754025	1.758963	7.448495	16.911226
6.261984	-8.832291	5.171845	25.208304
-9.938108	2.905573	6.955205	94.716363
-4.223540	0.979506	5.352562	13.465232
-8.575956	-5.265851	-7.180537	75.461716
8.495421	7.019752	-7.395769	86.587698
-6.297548	4.121189	6.531694	37.248603
0.445109	-0.395613	8.278611	-8.476102
6.166412	-2.741124	-9.029907	44.313418
3.473985	-1.288029	8.177218	2.603324
3.977241	4.843178	-9.936050	30.597673
2.216667	-5.424156	2.685898	-3.196442
8.098751	8.404468	1.751551	72.242681
-5.605192	-3.253014	-4.759230	32.924399
4.451580	8.390449	4.118680	24.088330
2.941995	-2.661663	-9.435165	15.428838
1.431561	-2.645624	-3.917789	3.321533
-0.273153	2.580071	1.268678	1.386006
4.356600	-8.087294	-9.493726	20.386393
-8.851482	1.925062	-1.570001	81.843797
-3.855878	7.795079	0.133597	22.529277
3.175729	6.169465	-9.928544	26.183263
-5.630191	8.574042	-6.162940	46.436033
-1.529243	-2.012447	9.694141	-9.368003
-6.272875	-6.031902	5.295214	28.021846
-6.255267	7.510257	9.239291	37.399337
-0.791467	4.684314	6.714443	-1.403709
-9.292653	-5.341091	3.846868	77.165446
1.781342	9.720902	1.927996	10.966084
-6.688136	-8.573354	7.546058	28.611757
5.153407	-8.143151	-4.684608	23.099063
2.270478	-5.282404	-8.272198	8.144864
-4.912023	1.615460	-1.531012	27.274444
-3.666117	-4.663682	-4.043231	12.819962
3.337972	3.883455	7.663293	7.362221
-3.847048	3.095146	4.566309	13.328618
-4.873505	1.538221	-1.484455	26.773732
-8.322796	-4.564215	8.565034	56.139690
9.908067	9.783103	-5.710675	113.663571
-2.501469	-5.051692	4.073976	-2.868319
6.963493	-8.883870	0.668181	38.938177
-9.954362	-8.779723	-5.445077	95.754667
3.347506	-5.005034	4.991165	1.209594
-7.020856	0.027886	-1.659429	50.979741
3.656869	2.293166	2.544467	13.121393
2.254248	-7.703239	2.777707	-5.399312
-0.418107	-9.629865	-6.247813	-3.207238
-9.004723	-5.614689	-1.366335	76.836689
-2.949640	2.661099	2.238139	9.123335
8.569402	-5.422715	5.567747	62.444189
3.502135	6.130339	1.409098	16.986188
1.122127	-6.549069	5.496948	-10.786849
-0.721403	5.053629	5.231260	0.342791
-8.154745	-9.012367	-8.139719	65.627210
8.720107	-0.554985	-3.911040	79.396320
5.096022	2.819738	-1.633593	30.422773
-6.255136	4.855860	-9.549934	53.532520
5.643473	-5.395454	-7.539158	33.992489
1.755737	-4.698639	-1.392014	-0.224013
-6.195682	8.651331	-2.446898	49.484704
-0.312516	0.539845	2.465576	-1.828064
6.604625	0.223177	-2.050678	45.894930
1.625911	-0.509413	8.947946	-6.813772
5.585531	3.535222	9.411503	25.321873
-2.501829	3.272420	4.075202	5.456364
8.287535	3.116238	1.236070	70.563408
-4.360810	3.200962	-9.791568	32.009196
-2.707732	-5.887207	-1.602401	3.047008
-4.131135	-4.517500	2.710530	9.838244
4.033675	-9.087477	-9.250933	16.433991
-5.107112	-3.210085	-4.785441	27.657947
-4.462773	-1.929911	-0.949822	18.936250
2.959270	-3.600864	-0.982101	6.138517
1.270992	-5.811027	-4.317170	0.121563
9.166602	2.098153	2.310116	83.814627
-4.169959	-1.288801	4.319300	11.780455
9.749197	-4.147656	-2.945217	93.844412
6.642977	0.730970	4.879846	39.980267
4.577678	-1.320048	-0.310990	19.946078
-0.263603	1.999399	-7.461107	9.529993
9.823717	9.560784	2.463676	103.602524
1.547386	5.471430	-7.994011	15.859846
4.704644	3.507676	6.920966	18.720386
-7.728573	8.917667	-3.007531	71.656034
2.992559	-4.112239	-8.335392	13.178565
-9.387331	-4.082868	-3.390516	87.429632
3.291298	4.797907	-3.175135	18.805686
-4.179064	3.312599	1.477945	19.299228
6.467031	5.577822	-2.508777	49.909092
6.715344	7.531978	5.374111	47.253714
-2.206442	-5.550168	-8.176695	7.494914
-7.716513	8.841692	-0.198686	68.584949
1.019433	-0.647459	-6.968926	7.360710
8.020250	3.243535	6.811979	60.755968
9.155865	-4.393191	5.289965	74.146713
8.299743	-5.749990	7.676655	55.459084
3.822387	4.639603	-8.757184	28.007427
8.247991	-1.354039	3.377878	63.297446
7.105672	-7.492370	1.780228	41.217983
8.250721	-8.807579	-4.379651	63.646469
-9.884925	6.437178	4.443184	99.705732
5.125650	-1.037689	7.165066	18.069537
-8.707792	5.347442	6.323862	74.849222
8.175159	-5.864360	-0.182592	61.151448
-6.540071	6.982457	-0.365141	50.120133
-9.414067	-1.378118	-9.004448	96.250982
-4.791070	-1.056049	-3.227484	25.125786
-8.857882	-8.785060	8.895553	60.781469
3.314780	-3.094112	6.085487	1.808170
-1.406993	3.160872	-1.971281	7.111782
9.299702	2.085972	6.499539	82.070884
7.695812	-1.761331	6.757404	50.706790
6.351735	6.305167	2.999634	43.650070
-4.583621	4.911700	-8.700467	34.621746
-7.091917	-3.617229	-2.219437	48.897498
-0.565381	0.350205	1.930992	-1.261132
-7.709998	1.486858	-1.204147	62.135072
-4.002186	1.836435	4.510733	13.343198
-9.082077	9.442595	-9.169782	101.096492
5.142991	8.281258	-4.367262	39.098874
-0.162067	-1.742466	0.100726	-1.816927
1.409051	4.822579	-4.964268	11.772271
-1.753875	-9.177824	5.899720	-12.001467
3.030741	-2.041980	-9.676712	16.820122
0.862249	3.582448	0.630432	3.695490
5.594102	8.088459	8.780021	30.602420
9.011067	-2.796489	4.513604	73.889241
-1.923759	-8.547027	2.874462	-7.720639
7.829387	-2.439404	4.947945	53.911949
-4.941285	-8.193046	-4.934019	21.157272
-3.023642	-0.531150	5.558176	3.053084
7.622969	-6.597229	3.064035	48.448397
-3.889911	3.603946	9.778547	8.956805
-2.622299	2.990371	-0.773111	10.639935
-7.021611	6.901839	7.534533	48.670332
-3.929633	-7.376340	-3.211496	11.277171
4.452193	-3.806491	5.397409	10.618124
-0.999180	-5.024602	-8.746824	4.720583
9.561127	-0.156692	-1.176468	92.434934
2.942466	-2.315861	-2.024440	8.366688
-7.248951	4.964893	-9.282967	66.795144
-5.202708	-0.525361	-3.660329	30.203139
0.982126	-9.795309	-1.970016	-6.860722
0.852128	6.491551	6.806176	0.411497
-5.135823	-3.942192	-8.238635	30.673124
-6.282794	-4.460348	2.443531	32.569624
7.804397	1.619167	6.098379	56.429405
7.355451	7.718663	-5.949189	67.770507
5.788315	3.583007	9.228791	27.858809
-1.596608	-7.730231	3.268972	-8.450047
4.632765	-2.423138	7.664360	11.375016
-8.660879	1.307999	-3.401471	79.720289
-9.728968	8.986520	6.803014	96.836333
7.514810	4.284269	-1.596044	62.352679
-7.634927	-6.432361	4.168005	47.691744
-0.376056	-9.614615	6.933905	-16.407103
5.161775	-9.039218	6.327601	11.277102
-8.561450	1.654346	9.412430	65.540347
-1.225905	-9.037232	1.897281	-9.431670
-3.850900	2.591742	-5.770016	23.191188
-2.271034	1.390407	5.116235	1.431767
5.079562	8.215727	-2.642920	36.660596
2.685684	0.311801	6.683879	0.840819
-4.006451	2.986254	4.743568	14.294334
-1.798507	-8.163591	1.169956	-6.098919
9.730849	-5.911601	-8.529807	97.307634
-3.425754	2.445152	-9.702150	23.883092
3.140354	-2.530111	-2.714214	10.045926
3.006494	-9.958543	-4.357184	3.437645
6.290380	7.840772	7.088842	40.320817
0.814469	5.475606	4.429671	1.709295
-8.620274	-9.584803	6.233635	58.490679
-7.165093	0.682055	-7.141699	59.162314
-7.707681	9.654960	-2.741925	71.805224
3.071556	1.894852	1.603774	9.725536
-9.478666	5.505209	3.424812	91.925499
5.938403	5.099254	-2.825678	43.189566
-1.796358	1.223642	3.793240	0.657303
7.597217	1.492813	5.530343	53.680175
3.146797	-7.720548	5.723327	-3.541543
-8.806105	-1.377414	9.321562	66.848507
5.611117	2.255278	5.542605	28.197307
-5.275167	9.757459	-6.691274	44.276117
0.977947	-0.070775	-7.523166	8.408770
7.321737	7.300076	-1.317599	62.225501
6.372209	-0.581447	-4.214951	44.238550
2.910552	1.107526	2.121209	7.457631
9.477261	1.039992	-2.222468	93.080943
-8.328157	-3.610923	1.455787	64.291491
-4.342807	-5.682201	-9.833860	23.011632
-4.149364	1.076942	-4.297760	22.591921
-8.215617	-3.254707	2.068112	62.173546
-1.140558	6.113792	6.706711	0.707954
2.810035	-3.782277	-4.431076	8.545094
-3.847924	2.834980	1.827925	15.813573
8.762379	-8.548800	1.886021	66.344458
-7.964998	4.470203	-0.937219	68.848614
-4.563286	-7.400042	9.963595	3.459946
2.230564	-3.157571	8.302082	-6.484237
7.457985	9.424670	8.252982	56.793224
7.228631	5.446827	4.741217	52.958714
8.311898	2.108206	3.127896	68.067960
6.681287	-7.825074	-1.070356	37.884882
2.955013	-8.284616	6.377537	-5.930049
6.259179	8.111332	1.382584	45.906067
-7.326540	-7.612679	-0.473140	46.538657
-1.879364	2.708056	8.412166	-2.172102
-7.918054	5.016127	-1.756948	69.468658
3.193127	-5.683941	3.348110	1.164007
1.315625	9.095022	-6.004809	16.830700
-3.425674	-5.861026	8.477285	-2.603067
9.512052	4.099731	-9.612337	104.191201
-5.736026	-0.007225	-1.378489	34.273263
5.929365	9.472396	0.529641	44.100126
0.388633	2.664628	5.596513	-2.780850
-7.528944	2.558900	3.509013	55.734884
-2.014090	2.222411	3.932161	2.346807
-9.797433	5.540828	9.055973	92.474550
-8.314727	-4.966846	-5.345697	69.513540
-3.839591	-1.441841	1.897369	11.403251
-3.741254	-4.961819	-2.307628	11.342794
-5.842621	-2.522238	-9.286267	40.900254
-6.739208	6.874827	-5.248396	57.540149
8.519923	-2.474700	-7.078870	77.193256
5.939587	-5.852630	-5.060071	34.486140
-5.532894	-7.480229	1.549139	21.583552
8.684756	-5.998679	6.802902	62.623406
5.681434	-7.935576	4.567326	19.775791
6.953364	6.429831	1.003063	53.776033
4.418416	9.250744	1.892902	26.880244
3.429668	4.071320	-2.574296	18.408235
2.971743	-4.691840	7.967368	-3.827952
0.112730	-7.476815	6.217829	-13.681936
-4.989830	-7.329266	2.712465	14.856675
3.489813	4.576853	6.269963	10.485684
-6.514126	1.862434	8.252168	36.044108
6.390403	5.599193	4.151182	42.285266
-4.110280	0.481018	3.157904	14.217515
-0.409660	-5.384915	-4.035638	-1.181455
-9.753625	3.981185	4.924483	94.189907
0.435471	2.813930	9.332279	-6.328714
-3.082071	4.686260	1.720781	12.464642
-1.216730	8.598549	3.346920	6.732061
7.112671	-2.873584	0.686741	47.029768
-9.759609	2.815064	-0.755440	98.820467
-7.040656	1.784288	3.143297	48.211831
-8.245829	2.920267	1.461099	69.452867
-0.323213	8.321306	-7.968943	16.394715
-9.087737	0.189585	-3.899780	86.676325
-5.172981	-8.672480	-7.814842	25.902097
0.930761	2.435368	5.559486	-2.257802
-1.128494	0.595972	7.375833	-5.506361
-4.694650	5.681454	6.093484	21.627706
-8.146884	3.975443	8.450694	61.896472
-2.052933	8.081251	-6.707361	19.003147
5.885354	2.322763	5.315975	31.644175
1.870937	7.553097	-6.767848	17.821353
-3.435940	-6.482618	-3.959059	9.282124
-3.778075	2.236893	-8.158323	24.669066
1.493204	-3.390513	4.014331	-5.175186
3.352292	-5.143103	2.136760	3.957996
2.621193	-0.765053	9.752742	-3.647143
-2.876682	0.898093	-7.188914	16.362306
3.739851	-5.960583	7.060256	0.965646
-0.235732	-8.109360	-1.561803	-6.491987
4.667814	-8.317159	4.016849	9.454485
5.688404	-0.171411	0.837192	31.349340
1.207319	5.672690	-5.740131	12.870441
-0.734506	8.767183	5.405511	3.901171
-5.061721	-4.618091	1.460797	19.542136
7.518322	6.558228	-9.854672	72.938063
1.164607	-2.786402	-3.025935	1.595843
-0.361106	8.362250	9.673742	-1.181095
-8.227561	-4.995587	4.667405	58.029763
8.824989	9.211394	-3.772344	90.864167
-7.216585	-1.695516	-6.345125	56.728712
0.317346	7.970536	-4.889704	12.960948
-0.678740	-1.454696	-3.496750	2.502742
-2.588779	-3.635894	-3.387351	6.453236
9.312157	3.124331	-2.653495	92.494097
-4.119709	-3.285034	-3.229456	16.916422
-6.349718	2.537938	-0.118535	42.975393
0.166689	8.168411	2.817550	5.378646
0.556781	2.669572	-0.101554	3.081131
-6.687337	-7.229917	-5.022483	42.513045
-1.201501	-0.329607	7.413228	-6.299232
-9.299610	8.888870	7.794156	87.577465
3.158133	-1.387330	-3.897942	12.484418
4.255769	-9.815875	3.508801	4.786897
-3.959582	-3.193137	7.269726	5.215426
5.565669	-1.280587	-5.700239	35.396318
-5.347259	-3.332655	-4.728313	29.988836
-9.556226	-7.319990	2.142348	81.859118
-5.630344	6.234064	6.462632	31.472208
-8.039134	-4.466222	7.557223	52.604238
1.457955	3.384873	-0.874939	6.385444
7.792410	-6.466530	-2.732017	56.987136
8.822785	-3.699424	-6.375818	80.517924
-4.528348	6.699799	-8.838416	36.044147
7.550522	-1.129691	8.790896	47.089796
3.745966	-3.287744	-0.222514	10.967031
2.518563	-0.437211	-1.994468	7.900416
-6.185859	5.177913	9.589395	33.853372
8.451083	-6.613698	3.921720	60.885392
-1.471005	5.455189	-0.945797	8.564842
0.148681	8.298437	-6.298968	14.619511
2.944804	1.691229	-8.344876	18.707978
-0.667535	-5.728085	-5.395231	0.112750
-8.234153	-7.922295	7.468443	52.410532
3.122414	-5.495129	-1.672817	5.927156
-4.781914	8.131817	5.093107	25.905414
-7.602443	-6.893078	9.887527	41.016539
-6.878143	-8.913983	-2.055956	40.450824
9.363880	0.853037	-6.350810	94.886090
3.444593	2.975098	0.007848	14.832470
-4.732731	-9.340279	8.093151	4.965309
-0.616081	9.549718	-8.275819	18.205092
9.653016	6.142226	8.162631	91.160306
0.137652	-9.410018	-2.171437	-7.219633
0.659979	-4.837382	5.706303	-10.108113
8.360880	4.698783	-6.431258	81.034353
7.820830	1.332717	5.320815	57.177291
8.530642	2.671060	-4.564180	80.007093
-0.287189	9.013836	1.894366	7.201947
6.311594	2.071218	-6.206587	48.114025
2.683737	-1.149367	-5.787512	11.840588
6.162433	5.445867	-4.645291	48.066740
5.346851	2.973854	3.207768	28.354897
-4.867417	1.156428	2.841375	22.006804
-7.906368	-3.639489	-4.918819	63.789982
-9.471316	-6.019559	4.355093	79.331176
9.136846	9.528858	9.761193	83.249617
0.508676	9.596685	-6.287881	16.143317
8.809780	1.646461	6.389752	72.868924
-8.972010	2.509140	-6.823805	89.829910
-7.174508	-7.334489	-5.731664	49.870742
8.818869	-2.766420	9.033332	65.972696
2.167099	-0.942331	7.365859	-3.611872
-5.241103	0.372885	4.735732	23.106309
-5.814050	7.591078	-0.874373	42.268635
-4.830954	8.311687	-3.421289	35.071095
8.095435	-8.406286	0.013490	57.116284
4.651670	-5.008528	-7.898531	24.528034
0.993712	9.804222	3.678242	7.113442
-5.074618	-9.842329	7.268838	8.640582
-5.727726	9.126271	-3.248161	45.181275
-0.657363	-4.394695	-7.355079	3.392509
-3.088982	-0.508165	-7.433764	16.467407
1.553012	-9.729491	4.152865	-11.470511
4.057382	-4.785647	8.311768	3.364936
-3.025924	4.071990	8.958256	4.269950
-2.591204	-0.894945	-0.987786	6.807179
-9.568643	5.375685	-1.307059	98.241679
7.177449	-9.946487	4.452671	37.116619
-7.770289	-7.052177	3.533033	49.792179
9.259022	-4.101436	0.941267	80.686784
4.733931	-4.922225	-7.679099	25.166976
-2.925689	-6.495988	-9.401062	11.464728
-6.047853	5.239796	4.956209	36.860112
-6.915688	-0.385354	1.322784	46.118605
4.410055	-3.339998	0.884661	15.223931
-0.353082	4.312469	4.962349	-0.525213
1.216874	6.430670	-9.863872	17.775324
6.113215	-5.897056	-4.069889	35.544231
-5.692168	-4.667332	-0.099107	27.832552
-3.571271	-8.815065	-2.237487	6.176400
-8.170240	4.233679	4.479162	66.507339
4.749047	5.981917	-1.123221	29.658586
-0.326314	9.020896	-8.212184	17.339561
1.193049	-8.611128	-5.639490	-1.548272
8.319454	-8.187912	-6.328088	67.353487
8.266403	-4.723492	-9.352880	72.962813
-8.220068	7.233272	-9.831568	84.634355
2.330632	5.024547	-7.123515	17.579908
-5.487826	8.657664	0.888844	37.885057
-9.456357	3.185545	8.949167	83.659061
-0.488905	5.650486	-2.714233	8.603746
-6.493587	2.123277	5.213853	39.076096
3.730644	7.166603	-4.528140	25.612452
9.587198	7.255058	-7.017978	106.187405
8.796441	-2.684503	-7.856327	82.549200
-0.727166	-6.817338	2.515517	-8.804084
2.878221	-4.279647	-4.772318	8.776826
5.955832	-3.991819	-6.291610	37.771722
9.685453	-3.362205	-5.239509	95.685304
-5.720215	5.030453	-1.235043	38.986350
5.032969	8.339501	-7.896366	41.566646
9.546821	-6.794856	6.278729	78.068201
-6.266784	-9.001380	-7.361521	37.632719
-4.729720	0.140041	-5.774200	28.284488
7.659048	7.805020	8.208095	58.257946
-0.269919	7.503880	-5.335447	12.912182
-3.053927	-8.155690	-5.456214	6.626990
-9.491463	-2.736917	-1.812685	89.163634
-7.401467	2.230083	-3.922939	60.934730
9.436218	-1.531137	-6.462573	93.973644
5.032012	5.051587	9.542717	20.830014
-1.454135	-5.838925	4.514660	-8.239075
8.582693	3.012580	-2.576722	79.251920
-7.328029	-4.982372	-2.695257	51.412898
6.182683	-5.469395	5.483644	27.272526
-6.461859	7.380182	-7.526859	56.662667
9.616913	0.550578	-7.959296	100.994896
-8.761780	8.072773	-0.085913	84.927474
4.310155	-6.529778	0.966446	11.081211
4.652351	0.789785	-1.291440	23.725591
2.634823	-5.083288	0.419449	1.439556
5.188681	-9.814327	-3.481925	20.590006
-4.954044	-1.032756	0.484843	23.024953
-5.047620	6.472576	3.306986	28.644053
3.220811	3.332754	1.252296	12.454081
-0.037287	9.268331	-6.401054	15.670775
9.559506	-7.106759	0.045864	84.231529
4.416940	6.612507	-7.497813	33.619684
-2.090929	-4.798092	-1.848716	1.422608
-9.395247	-6.008790	0.457127	81.804743
1.057488	-6.027301	9.026267	-13.935287
3.331713	-6.636124	7.439698	-2.975510
-3.532245	9.036079	9.475893	12.036942
-3.413399	-5.693166	-4.857847	10.815974
6.438317	7.967343	-8.585549	58.004816
-8.605944	9.607580	3.243067	80.426790
-6.568897	-9.398060	0.432123	33.320223
-9.315643	-2.601529	3.469787	80.709887
-1.695768	-1.487320	-0.381417	1.769725
-9.466885	-1.148610	-9.840642	98.313942
-3.082911	-1.344305	0.241677	7.918360
8.688202	-1.005914	-6.918329	81.397264
0.038237	-8.770803	-1.036911	-7.732430
-2.951759	6.577554	6.504744	8.785692
5.602301	-3.340000	7.415731	20.630051
-4.653082	2.160831	6.026259	17.785743
-1.185287	8.404875	-3.315347	13.125126
-2.406573	-4.250630	4.040208	-2.499246
3.608703	-6.255674	-4.771720	11.538781
0.267144	-0.661967	-9.970255	9.379653
-8.008662	-1.956589	9.547633	52.634445
4.831054	-5.251982	-0.543739	18.630839
6.997973	2.622058	1.766592	49.827090
-1.507494	-5.751708	-8.259762	4.780594
-6.557309	2.591032	-7.737155	53.326483
-4.694949	4.409700	-3.528978	29.981223
-2.001217	2.503691	8.955283	-2.446724
-1.451188	8.213475	-7.906668	18.226089
-3.729164	5.783017	2.784825	16.904856
-9.147716	2.606867	2.020792	84.266788
-5.531280	-5.225744	8.362045	17.007274
5.211926	-9.941027	-9.192645	26.415792
